id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
8825,119619.0,2017.0, прд Боровский,"прд Боровский, дом 14",ОПС Б1_2,False,False,55.6548821,37.390800299999995,"Боровский проезд, Солнцево, район Солнцево, Западный административный округ, Москва, ЦФО, 119619, РФ",Солнцево, 119619,False,135686.0,7,258.53658792874785,1,4,1.7437142857142858,46.339,0,0,1,0,,14,63.380136142049416,6.0,11.0,1.0,,True
9358,125445.0,2016.0, прд Валдайский,"прд Валдайский, дом 8 стр.2",ОПС Б1_2,False,False,55.8705995,37.4656593,"Валдайский проезд, Микрорайон №1, Левобережный, район Левобережный, Северный административный округ, Москва, ЦФО, 125445, РФ",Левобережный, 125445,False,156453.0,10,243.7227059733969,2,7,2.209714285714285,41.26957142857143,0,1,5,1,521.0884687341648,12,317.3897354237727,6.0,11.0,1.0,,True
16768,117403.0,2017.0, прд Востряковский,"прд Востряковский, дом 11, к. 1, с. 2",ОПС Б1_2,False,False,55.5808451,37.6421346,"Востряковский проезд, Бирюлёво Западное, район Бирюлёво Западное, Южный административный округ, Москва, ЦФО, 117403, РФ",Бирюлёво Западное, 117403,False,227892.0,32,36.93841394258085,1,15,2.8815714285714287,35.88171428571429,3,2,3,0,,10,135.5520547448684,6.0,11.0,1.0,,True
14096,115547.0,2017.0, прд Загорьевский,"прд Загорьевский, дом 9, к.1",ОПС Б1_2,False,False,55.57700550000001,37.678464700000006,"Загорьевский проезд, Бирюлёво, район Бирюлёво Восточное, Южный административный округ, Москва, ЦФО, 115547, РФ",Бирюлёво Восточное, 115547,False,227892.0,12,110.60899888745615,0,5,1.3090000000000002,34.02914285714286,2,0,1,0,,9,67.76267340090678,6.0,11.0,1.0,,True
8413,115682.0,2016.0, прд Задонский,"прд Задонский, дом 36, к.2",ОПС Б1,False,False,55.6237452,37.755222499999995,"Задонский проезд, Зябликово, район Зябликово, Южный административный округ, Москва, ЦФО, 115612, РФ",Зябликово, 115612,False,132965.0,27,18.716322692514108,0,15,0.7284285714285714,35.47057142857142,5,0,7,0,,9,187.63574576763088,6.0,11.0,1.0,,True
14948,115446.0,2017.0, прд Коломенский,"прд Коломенский, дом 6, к.1",ОПС Б1_2,False,False,55.66593295,37.6565430956978,"Коломенский, вл16А, Коломенский проезд, Нагатино-Садовники, район Нагатино-Садовники, Южный административный округ, Москва, ЦФО, 109652, РФ",Коломенский проезд, 109652,False,227892.0,19,51.971598049194476,0,7,3.3274285714285714,68.08328571428571,4,1,4,0,,12,115.84483903917162,6.0,11.0,1.0,,True
9669,123592.0,2017.0, прд Неманский,"прд Неманский, дом 9",ОПС Б1_2,False,False,55.813138,37.3926533,"Неманский проезд, район Строгино, Северо-Западный административный округ, Москва, ЦФО, 123592, РФ",Северо-Западный административный округ, 123592,False,227892.0,13,28.36802658022121,6,1,4.624428571428571,69.24328571428572,4,0,1,0,,21,81.64397388552325,6.0,11.0,1.0,,True
12772,119435.0,2017.0, прд Новодевичий,"прд Новодевичий, дом 10",ОПС Б1_2,False,False,55.72604985,37.5557453148866,"Новодевичий монастырь, Лужнецкий проезд, Квартал №532, Лужники, район Хамовники, Центральный административный округ, Москва, ЦФО, 119048, РФ",Квартал №532, 119048,False,227892.0,21,34.33646886664878,2,7,4.211,50.501999999999995,12,3,8,0,,12,32.09822860836802,6.0,11.0,1.0,,True
14949,109507.0,2017.0, прд Ферганский,"прд Ферганский, дом 14, к.3",ОПС Б1,False,False,55.693613,37.817262400000004,"Ферганский проезд, Выхино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109507, РФ",Выхино-Жулебино, 109507,False,128188.0,18,292.420209580011,0,10,2.7891428571428567,63.682571428571435,1,2,1,0,,7,57.029770670277,6.0,11.0,1.0,,True
13239,115582.0,2017.0, прд Шипиловский,"прд Шипиловский, дом 59, к.2, стр. 2",ОПС Б1_2,False,False,55.61796379999999,37.69412020000001,"Шипиловский проезд, Орехово-Борисово Северное, район Орехово-Борисово Северное, Южный административный округ, Москва, ЦФО, 115569, РФ",Орехово-Борисово Северное, 115569,False,138539.0,8,357.1782434813124,0,17,1.7601428571428572,36.25742857142857,5,0,1,0,,9,117.35653000482714,6.0,11.0,1.0,,True
8422,115487.0,2016.0, прт Андропова,"прт Андропова, дом 38",ОПС Б1_2,False,False,55.656779,37.65332120000001,"проспект Андропова, Нагатино-Садовники, район Нагатино-Садовники, Южный административный округ, Москва, ЦФО, 115478, РФ",Нагатино-Садовники, 115478,False,159970.0,14,66.49752062670287,3,5,2.035857142857143,72.36385714285714,3,6,5,0,,8,262.70882707584974,6.0,11.0,1.0,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",True
11684,117639.0,2017.0, прт Балаклавский,"прт Балаклавский, дом 6 Б",ОПС Б1_2,False,False,55.6491971,37.565639399999995,"Балаклавский проспект, Зюзино, район Зюзино, Юго-Западный административный округ, Москва, ЦФО, 117246, РФ",Зюзино, 117246,False,167467.0,43,77.78754531022919,1,13,2.960857142857144,60.659,8,0,2,1,585.2235760751681,16,143.61164247325146,5.0,9.0,0.0,['пн.—пт.: 11:00—20:00'],True
11233,119311.0,2017.0, прт Вернадского,"прт Вернадского, дом 11 /19",ОПС Б1,False,False,55.676825699999995,37.5002093,"Проспект Вернадского, Москва, Западный административный округ, Москва, ЦФО, 119415, РФ",Западный административный округ, 119415,False,227892.0,12,138.8781709188432,1,13,9.119714285714286,114.42242857142857,6,1,6,0,,7,94.57611992117813,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],True
14944,109316.0,2017.0, прт Волгоградский,"прт Волгоградский, дом 17",ОПС Б1,False,False,55.7231755,37.6940203,"Волгоградский проспект, Нижегородский, Нижегородский район, Юго-Восточный административный округ, Москва, ЦФО, 109029, РФ",Нижегородский, 109029,False,186775.0,24,59.64549612742712,1,17,6.23642857142857,114.35957142857143,10,1,7,0,,9,54.73767409221567,6.0,11.0,1.0,"пн.—пт.: 11:00—20:00 перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",True
11231,109443.0,2017.0, прт Волгоградский,"прт Волгоградский, дом 88",ОПС Б1_2,False,False,55.7231755,37.6940203,"Волгоградский проспект, Нижегородский, Нижегородский район, Юго-Восточный административный округ, Москва, ЦФО, 109029, РФ",Нижегородский, 109029,False,186775.0,41,103.20385586521887,6,22,7.142,108.51928571428572,9,0,6,1,243.3121950026834,18,84.89441504830225,6.0,11.0,1.0,"пн.—пт.: 11:00—20:00 перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",True
11290,111396.0,2017.0, прт Зеленый,"прт Зеленый, дом 66 к. 1",ОПС Б1_2,False,False,55.07738135,38.76068351052629,"ТК «Зеленый», 54Б, проспект Кирова, Коломна, Коломенский городской округ, Московская область, ЦФО, 140411, РФ",проспект Кирова, 140411,False,227892.0,82,66.96903657738011,5,29,3.046428571428572,50.45571428571429,7,3,7,1,459.01285889781855,21,70.34349101058497,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],True
7925,121248.0,2016.0, прт Кутузовский,"прт Кутузовский, дом 2 /1,  к.1Б",ОПС Б1_2,False,False,55.75145620000001,37.565489357776606,"Рэдиссон Ройал, Москва, 2/1, Кутузовский проспект, район Дорогомилово, Западный административный округ, Москва, ЦФО, 121248, РФ",2/1, 121248,False,227892.0,12,139.74565573152628,2,6,2.518142857142857,97.18785714285713,20,4,4,0,,9,181.55352961793326,5.0,9.0,0.0,"пн.—пт.: 10:00—19:00, пн.—пт.: 10:00—19:00",True
15654,121170.0,2017.0, прт Кутузовский,"прт Кутузовский, дом 43",ОПС Б1,False,False,55.75145620000001,37.565489357776606,"Рэдиссон Ройал, Москва, 2/1, Кутузовский проспект, район Дорогомилово, Западный административный округ, Москва, ЦФО, 121248, РФ",2/1, 121248,False,227892.0,7,118.48997953672121,6,16,8.601,139.0562857142857,9,7,8,2,414.7709902847863,12,103.93247975255932,5.0,9.0,0.0,"пн.—пт.: 10:00—19:00, пн.—пт.: 10:00—19:00",True
25921,125040.0,2018.0, прт Ленинградский,"прт Ленинградский, дом 23",ОПС Б1,False,False,55.8027916,37.5292040698521,"МАДИ, 64, Ленинградский проспект, Аэропорт, район Аэропорт, Северный административный округ, Москва, ЦФО, 125319, РФ",Ленинградский проспект, 125319,False,227892.0,29,42.21533022009239,8,10,7.3135714285714295,134.10285714285715,12,9,7,0,,8,208.8605862448025,6.0,11.0,1.0,"пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00",True
12776,125167.0,2017.0, прт Ленинградский,"прт Ленинградский, дом 56",ОПС Б1_2,False,False,55.8027916,37.5292040698521,"МАДИ, 64, Ленинградский проспект, Аэропорт, район Аэропорт, Северный административный округ, Москва, ЦФО, 125319, РФ",Ленинградский проспект, 125319,False,227892.0,19,123.2880090275248,6,11,7.5315714285714295,142.72714285714287,6,1,5,1,520.7677429554545,9,130.2554167861689,6.0,11.0,1.0,"пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00",True
15758,125057.0,2017.0, прт Ленинградский,"прт Ленинградский, дом 69, стр. 1",ОПС Б1,False,False,55.8027916,37.5292040698521,"МАДИ, 64, Ленинградский проспект, Аэропорт, район Аэропорт, Северный административный округ, Москва, ЦФО, 125319, РФ",Ленинградский проспект, 125319,False,227892.0,18,261.9445507160068,10,19,4.950142857142857,139.83,10,0,13,1,333.34827693539773,18,35.390763287699635,6.0,11.0,1.0,"пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00",True
7569,109153.0,2016.0, прт Лермонтовский,"прт Лермонтовский, дом 12",ОПС Б1_2,False,False,55.70228170000001,37.850512200000004,"Лермонтовский проспект (дублёр), Жулебино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109145, РФ",Выхино-Жулебино, 109145,False,128188.0,36,114.22055632304274,3,11,4.251,99.84757142857143,6,0,4,1,330.9211375647472,9,91.64227721199256,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],True
7589,123308.0,2016.0, прт Маршала Жукова,"прт Маршала Жукова, дом 9",ОПС Б1_2,False,False,55.77641970000001,37.5038837,"проспект Маршала Жукова, район Хорошёво-Мнёвники, Северо-Западный административный округ, Москва, ЦФО, 125493, РФ",Северо-Западный административный округ, 125493,False,227892.0,21,106.22210954422735,3,10,4.849285714285714,56.838857142857144,5,1,11,0,,14,104.8607048970167,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],True
10747,129164.0,2017.0, прт Мира,"прт Мира, дом 124, к.4",ОПС Б1_2,False,False,55.824373,37.6451891,"проспект Мира, Алексеевский, Алексеевский район, Северо-Восточный административный округ, Москва, ЦФО, 129366, РФ",Алексеевский, 129366,False,194273.0,22,141.57288794792524,3,9,4.183714285714285,94.05142857142856,8,1,7,0,,12,63.99661664035328,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00, пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00",True
11686,129366.0,2017.0, прт Мира,"прт Мира, дом 182",ОПС Б1_2,False,False,55.824373,37.6451891,"проспект Мира, Алексеевский, Алексеевский район, Северо-Восточный административный округ, Москва, ЦФО, 129366, РФ",Алексеевский, 129366,False,194273.0,11,232.8406046198209,3,11,10.535,143.13628571428572,10,4,3,0,,22,46.99122833263035,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00, пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00",True
7911,129110.0,2016.0, прт Мира,"прт Мира, дом 51, стр.1",ОПС Б1_2,False,False,55.824373,37.6451891,"проспект Мира, Алексеевский, Алексеевский район, Северо-Восточный административный округ, Москва, ЦФО, 129366, РФ",Алексеевский, 129366,False,194273.0,34,25.38410649506709,15,22,8.829714285714285,109.71557142857141,13,3,15,1,302.80856559931044,10,70.95833823592426,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00, пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00",True
9366,129085.0,2016.0, прт Мира,"прт Мира, дом 97",ОПС Б1_2,False,False,55.824373,37.6451891,"проспект Мира, Алексеевский, Алексеевский район, Северо-Восточный административный округ, Москва, ЦФО, 129366, РФ",Алексеевский, 129366,False,194273.0,15,179.5671883703402,6,17,5.487428571428572,109.11771428571429,12,0,10,1,249.30846659718893,11,51.21056257999332,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00, пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00",True
12762,119607.0,2017.0, прт Мичуринский,"прт Мичуринский, дом 47",ОПС Б1_2,False,False,55.6702147,37.449152500000004,"Мичуринский проспект, Олимпийская деревня, район Тропарёво-Никулино, Западный административный округ, Москва, ЦФО, 119361, РФ",Тропарёво-Никулино, 119361,False,227892.0,9,75.15114346436047,0,0,2.1634285714285717,74.78542857142857,4,1,1,1,269.92445499742746,10,169.53607764054837,6.0,11.0,1.0,"пн.: 11:00—19:00 вт.—пт.: 09:00—18:00, пн.: 11:00—20:00 вт., сб.: 09:00—18:00 ср.—пт.: 09:00—20:00",True
6697,119602.0,2015.0, прт Мичуринский,"прт Мичуринский, Олимпийская деревня, д. 3",ОПС Б1_2,False,False,55.6702147,37.449152500000004,"Мичуринский проспект, Олимпийская деревня, район Тропарёво-Никулино, Западный административный округ, Москва, ЦФО, 119361, РФ",Тропарёво-Никулино, 119361,False,227892.0,28,51.340897202438406,3,3,0.7635714285714286,78.22285714285714,7,1,3,1,375.0822290479258,16,45.742068420065536,6.0,11.0,1.0,"пн.: 11:00—19:00 вт.—пт.: 09:00—18:00, пн.: 11:00—20:00 вт., сб.: 09:00—18:00 ср.—пт.: 09:00—20:00",True
9670,117335.0,2017.0, прт Нахимовский,"прт Нахимовский, дом 56",ОПС Б1_2,False,False,55.6699782,37.585139399999996,"Нахимовский проспект, район Черёмушки, Юго-Западный административный округ, Москва, ЦФО, 113786, РФ",Юго-Западный административный округ, 113786,False,227892.0,19,114.24005786942406,6,17,1.8412857142857144,88.3012857142857,7,2,3,0,,12,132.34438694752387,6.0,12.0,1.0,['пн.—пт.: 09:00—21:00 сб.: 10:00—17:00'],True
11291,115477.0,2017.0, прт Пролетарский,"прт Пролетарский, дом 20 к. 1",ОПС Б1_2,False,False,55.63457020000001,37.6574466,"Пролетарский проспект, район Царицыно, Южный административный округ, Москва, ЦФО, 115447, РФ",Южный административный округ, 115447,False,227892.0,16,33.047148993260485,1,6,2.1502857142857144,65.98,4,1,5,1,305.27405346121486,11,158.20367493300483,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00",True
15640,115522.0,2017.0, прт Пролетарский,"прт Пролетарский, дом 6, к.1",ОПС Б1_2,False,False,55.63457020000001,37.6574466,"Пролетарский проспект, район Царицыно, Южный административный округ, Москва, ЦФО, 115447, РФ",Южный административный округ, 115447,False,227892.0,31,120.32526275560969,1,14,2.051428571428572,72.63457142857143,6,1,4,0,,14,162.25638043466157,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00",True
13235,109417.0,2017.0, прт Рязанский ,"прт Рязанский , дом 82, к.5",ОПС Б1_2,False,False,55.7112036,37.820536499999996,"Рязанский проспект, Выхино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109542, РФ",Выхино-Жулебино, 109542,False,128188.0,32,54.32917827821282,0,15,1.947142857142857,62.23071428571429,1,0,3,0,,12,120.54029255668104,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",True
9682,109542.0,2016.0, прт Рязанский ,"прт Рязанский , дом 97",ОПС Б1_2,False,False,55.7112036,37.820536499999996,"Рязанский проспект, Выхино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109542, РФ",Выхино-Жулебино, 109542,False,128188.0,45,37.6773300339234,2,5,2.3377142857142856,69.58171428571428,6,1,7,1,633.3359225031394,26,183.02001078681863,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",True
8425,109456.0,2016.0, прт Рязанский,"прт Рязанский, дом 67/2",ОПС Б1_2,False,False,55.7112036,37.820536499999996,"Рязанский проспект, Выхино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109542, РФ",Выхино-Жулебино, 109542,False,128188.0,36,54.76818845345903,1,19,1.6348571428571428,109.40814285714286,7,3,9,1,573.8335287259986,15,72.77171757040355,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",True
14947,117152.0,2017.0, прт Севастопольский,"прт Севастопольский, дом 11, к.1",ОПС Б1_2,False,False,55.68683100000001,37.60361320000001,"Ашан Сити, 11Е, Севастопольский проспект, Котловка, район Котловка, Юго-Западный административный округ, Москва, ЦФО, 117447, РФ",Севастопольский проспект, 117447,False,227892.0,18,97.01779559474032,7,8,4.862857142857143,74.31271428571428,2,0,3,1,161.64427169717638,12,97.21563623571384,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],True
9360,119620.0,2016.0, прт Солнцевский,"прт Солнцевский, дом 9",ОПС Б1_2,False,False,55.64942859999999,37.4060837,"Солнцевский проспект, Солнцево, район Солнцево, Западный административный округ, Москва, ЦФО, 119620, РФ",Солнцево, 119620,False,135686.0,22,65.67588181699045,4,19,2.4032857142857145,41.86385714285714,5,2,5,0,,11,52.66880593610116,5.0,9.0,1.0,['вт.—сб.: 09:00—18:00'],True
9676,119571.0,2016.0, ул. 26 Бакинских Комиссаров,"ул. 26 Бакинских Комиссаров, дом 7, к.4",ОПС Б1_2,False,False,55.9037801,37.9424532,"улица 26 Бакинских Комиссаров, Валентиновка, Загорянский, городской округ Щёлково, Московская область, ЦФО, 141180, РФ",Загорянский, 141180,False,227892.0,14,75.46174782148016,3,19,2.592857142857143,33.49857142857143,7,3,1,0,,9,305.58220764884817,6.0,11.0,1.0,"пн.: 10:00—19:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 10:00—19:00 вт., чт., пт.: 09:00—20:00 ср., сб.: 09:00—18:00",True
8828,119526.0,2017.0, ул. 26 Бакинских Комиссаров,"ул. 26 Бакинских Комиссаров, дом 8, к.2",ОПС Б1_2,False,False,55.9037801,37.9424532,"улица 26 Бакинских Комиссаров, Валентиновка, Загорянский, городской округ Щёлково, Московская область, ЦФО, 141180, РФ",Загорянский, 141180,False,227892.0,10,174.74323205373489,1,17,2.6438571428571427,51.164285714285704,2,1,2,0,,9,166.41121732072952,6.0,11.0,1.0,"пн.: 10:00—19:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.: 10:00—19:00 вт., чт., пт.: 09:00—20:00 ср., сб.: 09:00—18:00",True
22150,105275.0,2018.0, ул. 5я Соколиной Горы,"ул. 5я Соколиной Горы, дом 25, к.3",ОПС Б1_2,False,False,55.768853899999996,37.7476408,"8-я улица Соколиной Горы, Соколиная Гора, район Соколиная Гора, Восточный административный округ, Москва, ЦФО, 105275, РФ",Соколиная Гора, 105275,False,227892.0,42,28.83534191994277,0,9,1.925857142857143,46.768571428571434,3,0,2,0,,13,167.34565043240764,6.0,11.0,1.0,,True
15648,109263.0,2017.0, ул. 7я Текстильщиков,"ул. 7я Текстильщиков, дом 4",ОПС Б1,False,False,55.4910061,37.3084956,"улица Текстильщиков, городской округ Троицк, Троицкий административный округ, Москва, ЦФО, 142191, РФ",Троицкий административный округ, 142191,False,227892.0,38,125.75678684031368,2,16,1.3525714285714283,67.01042857142858,6,0,7,0,,14,179.99777231858312,6.0,11.0,1.0,,True
14938,105173.0,2017.0, ул. 9 Мая,"ул. 9 Мая, дом 7",ОПС Б1,False,False,55.817418999999994,37.8675719,"улица 9 Мая, Восточный, Восточный административный округ, Москва, ЦФО, 105173, РФ",Восточный административный округ, 105173,False,227892.0,16,214.2843882889736,2,2,0.6042857142857143,12.750285714285715,1,0,3,0,,2,391.67731113951913,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],True
8431,127576.0,2016.0, ул. Абрамцевская,"ул. Абрамцевская, дом 3",ОПС Б1_2,False,False,55.9024024,37.574027799999996,"Абрамцевская улица, Лианозово, район Лианозово, Северо-Восточный административный округ, Москва, ЦФО, 127572, РФ",Лианозово, 127572,False,132501.0,29,96.41028572966364,0,13,2.573,34.39814285714286,5,0,3,0,,3,51.68684946544117,6.0,11.0,1.0,"['пн.: 11:00—20:00, перерыв: 13:00—14:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",True
9367,125493.0,2016.0, ул. Авангардная,"ул. Авангардная, дом 18",ОПС Б1_2,False,False,55.8418451,37.4926102,"Авангардная улица, Головинский, Головинский район, Северный административный округ, Москва, ЦФО, 125493, РФ",Головинский, 125493,False,152472.0,32,20.163068785233275,0,26,2.0795714285714286,48.75757142857143,0,0,3,0,,8,69.51523581699773,5.0,9.0,0.0,['пн.—пт.: 09:00—18:00'],True
7578,115280.0,2016.0, ул. Автозаводская,"ул. Автозаводская, дом 5",ОПС Б1_2,False,False,55.7083922,37.6581458343955,"Автозаводская, улица Мастеркова, Даниловский, Даниловский район, Южный административный округ, Москва, ЦФО, 115280, РФ",Даниловский, 115280,False,171448.0,30,66.76915342071219,16,22,5.1198571428571436,109.31542857142857,15,1,14,1,371.73468838347685,17,41.28828714514345,6.0,11.0,1.0,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",True
7914,117041.0,2016.0, ул. Адмирала Лазарева,"ул. Адмирала Лазарева, дом 35, к.1",ОПС Б1_2,False,False,55.5467993,37.545216499999995,"улица Адмирала Лазарева, Гавриково, район Южное Бутово, Юго-Западный административный округ, Москва, ЦФО, 117041, РФ",Южное Бутово, 117041,False,123544.0,16,138.18872551087634,0,12,1.2785714285714285,38.632285714285715,5,3,2,1,410.03235423743945,6,296.0966078130365,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],True
19348,117534.0,2018.0, ул. Ак. Янгеля,"ул. Ак. Янгеля, дом 4, к.2",ОПС Б1,False,False,55.5951885,37.5995454,"улица Академика Янгеля, район Чертаново Южное, Южный административный округ, Москва, ЦФО, 117534, РФ",Южный административный округ, 117534,False,227892.0,21,246.92472538094543,2,21,2.2467142857142863,61.60214285714286,3,0,2,1,502.0363966396282,14,48.55909995521625,6.0,11.0,1.0,,True
8831,117437.0,2016.0, ул. Академика Арцимовича,"ул. Академика Арцимовича, дом 8",ОПС Б1_2,False,False,55.6433006,37.5127744,"улица Академика Арцимовича, Беляево-Богородское, район Коньково, Юго-Западный административный округ, Москва, ЦФО, 117437, РФ",Коньково, 117437,False,188965.0,20,195.83119057393262,2,13,2.1502857142857144,36.49657142857143,2,0,4,0,,8,202.65831909194068,6.0,11.0,1.0,"['пн.: 11:00—20:00, перерыв: 13:00—14:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",True
12747,129515.0,2017.0, ул. Академика Королева,"ул. Академика Королева, дом 9, к.1",ОПС Б1,False,False,56.2547144,37.9806799,"улица Академика Королева, Хотьково, Сергиево-Посадский район, Московская область, ЦФО, 141371, РФ",Сергиево-Посадский, 141371,False,227892.0,40,108.96544625936704,5,22,4.339571428571428,82.37228571428571,0,1,5,0,,18,66.93576416863031,5.0,9.0,0.0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],True
17867,121359.0,2017.0, ул. Академика Павлова,"ул. Академика Павлова, дом 11, к.1",ОПС Б1_2,False,False,55.7444382,37.4015728,"улица Академика Павлова, Кунцево, Москва, Западный административный округ, Москва, ЦФО, 121359, РФ",Москва, 121359,False,227892.0,5,289.1104877668376,1,15,0.9624285714285714,49.74014285714286,5,1,3,0,,10,60.61337180901888,5.0,9.0,1.0,['вт.—сб.: 09:00—18:00'],True
13885,117630.0,2017.0, ул. Академика Челомея,"ул. Академика Челомея, дом 4 Б",ОПС Б1_2,False,False,55.7487277,37.880194700000004,"улица Академика Челомея, Новокосино, район Новокосино, Восточный административный округ, Москва, ЦФО, 143969, РФ",Новокосино, 143969,False,131240.0,5,126.80639528275698,3,5,3.076714285714285,54.15571428571429,2,2,5,0,,8,144.96064559926305,6.0,11.0,1.0,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",True
